ID,Question,Category,Register,Stakeholder_Role,Surface_Cognitive_Complexity,Latent_Architectural_Complexity,Required_Data_Sources,Answer_Type,Notes,Source,Section,Priority,Complexity_L,Readiness_R,Readiness_Label,Sensors_Required,Authoritative_Sources,Analysis_Required,Answer_Boundary,Source_Doc
Q149,I smell paint on level 3 - is any work happening today?,Events & scheduling,Naive,Occupant,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q150,"Are there desk fans available anywhere, or should I bring my own?","Documents, compliance & institutional knowledge",Naive,Occupant,,,S2:booking,event-list/value,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q151,What's the CO2 like in the small meeting pods? They feel airless.,Current state / lookup,Naive,Occupant,,,S1:existing,value/rank,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q152,How long can four people use the small pod before it gets stuffy?,Prediction & forward-looking,Intermediate,Occupant,,,S1:existing,value/rank,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q153,Remind me which floor I said I liked working on last month.,"Personalisation, memory & follow-up",Naive,Occupant,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q154,Alert me if my zone goes above 26 degrees this afternoon.,"Personalisation, memory & follow-up",Intermediate,Occupant,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q155,"Every Friday, send me the best places to sit for the following week.","Personalisation, memory & follow-up",Intermediate,Occupant,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q156,Which meeting room has the comfiest chairs?,"Ambiguous, underspecified & out-of-scope",Naive,Occupant,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q157,"Why is the lift always slow at 9am, and is there a faster option from the lobby?",Occupancy & space utilisation,Naive,Occupant,,,pillar:detect,episode/diagnosis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q158,Which stairwell is least used? I want to avoid people between meetings.,Occupancy & space utilisation,Naive,Occupant,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q159,What's the temperature difference between my desk and the meeting room I'm about to enter?,Current state / lookup,Intermediate,Occupant,,,S1:existing,value/rank,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q160,Do the phone booths on level 2 have decent ventilation?,Current state / lookup,Intermediate,Occupant,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q161,I've just arrived at reception - how do I get to the seminar room on level 3?,Wayfinding & entity resolution,Naive,Visitor,,,compute:route;docs:kb,path+distance,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q162,"Is there visitor parking, and how do I register my car?","Documents, compliance & institutional knowledge",Naive,Visitor,,,S1:new-modality;docs:kb,value/rank,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q163,Where can I wait comfortably? My meeting isn't for another 40 minutes.,Comfort & place-finding,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q164,"Do I need an escort to get to the fourth floor, or can I go up myself?","Documents, compliance & institutional knowledge",Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q165,Is there a cafe in the building and is it open to visitors?,Wayfinding & entity resolution,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q166,How do I connect to the guest wifi?,"Documents, compliance & institutional knowledge",Naive,Visitor,,,docs:kb,document answer,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q167,Where are the visitor toilets on the ground floor?,Wayfinding & entity resolution,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q168,"I'm giving a talk at 2pm - which room is it, and does it have HDMI?",Events & scheduling,Naive,Visitor,,,graph:metadata,graph answer,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q169,"Can I bring my bike inside, or is there somewhere secure to leave it?","Documents, compliance & institutional knowledge",Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q170,Is the building step-free from the main entrance to the lecture theatre?,Accessibility,Naive,Visitor,,,compute:route,path+distance,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q171,I wear a hearing aid - do your meeting rooms have induction loops?,Accessibility,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q172,Where can I breastfeed or express milk privately?,Accessibility,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q173,Is there a quiet room? I'm autistic and the lobby is overwhelming.,Accessibility,Naive,Visitor,,,S1:existing,value/rank,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q174,Which entrance should my taxi use for pickup?,Wayfinding & entity resolution,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q175,Are dogs allowed in the building? I have my assistance dog with me.,"Documents, compliance & institutional knowledge",Naive,Visitor,,,docs:kb,document answer,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q176,My child needs a baby-changing facility - where's the nearest one?,Wayfinding & entity resolution,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q177,How warm is it inside? Should I leave my coat in the car?,Current state / lookup,Naive,Visitor,,,S1:existing,value/rank,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q178,Which exit gets me closest to the train station?,Wayfinding & entity resolution,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q179,"Is there a cash machine, or do the cafes take cards only?","Documents, compliance & institutional knowledge",Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q180,I left my umbrella in a meeting room yesterday - who do I ask?,"Documents, compliance & institutional knowledge",Naive,Visitor,,,docs:kb,document answer,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q181,What time does the building close to visitors today?,"Documents, compliance & institutional knowledge",Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q182,Can I take photos in the atrium for my blog?,"Documents, compliance & institutional knowledge",Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q183,Is there somewhere I can charge my phone while I wait?,Wayfinding & entity resolution,Naive,Visitor,,,compute:cost,computed value+method,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q184,The lift says out of service - how do I get to level 5 with my luggage?,Accessibility,Naive,Visitor,,,compute:route;docs:kb,path+distance,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q185,Which meeting room am I in? I only know I'm meeting Dr. Patel at 11.,"Ambiguous, underspecified & out-of-scope",Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q186,Where can I study late tonight - which areas stay open after 10pm?,Events & scheduling,Naive,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q187,Which study rooms are free right now for a group of four?,Occupancy & space utilisation,Naive,Student,,,S2:booking,event-list/value,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q188,Is the library floor warmer than the study pods? I can never decide where to sit.,Benchmarking & comparison,Naive,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q189,When is the computer lab least busy during exam season?,Occupancy & space utilisation,Intermediate,Student,,,S1:existing,value/rank,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q190,"Are there microwaves students can use, and where?",Wayfinding & entity resolution,Naive,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q191,Which vending machines are actually stocked right now?,Current state / lookup,Naive,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q192,"Can I book the recording studio, and what's the process?","Documents, compliance & institutional knowledge",Naive,Student,,,S2:booking,event-list/value,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q193,My lecture moved - where is LT-2 and how long does it take to walk there from the entrance?,Wayfinding & entity resolution,Naive,Student,,,graph:metadata,graph answer,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q194,The study room smells weird - can someone check the air?,"Maintenance, tickets & complaints",Naive,Student,,,pillar:detect,episode/diagnosis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q195,Do any study spaces have daylight after 4pm in winter?,Lighting & acoustics,Intermediate,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q196,Where's the warmest spot to study on a Sunday when heating is reduced?,Comfort & place-finding,Intermediate,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q197,Is there a place I can nap between lectures without being judged?,"Ambiguous, underspecified & out-of-scope",Naive,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q198,How loud is the group study zone right now? I need to record a presentation.,Current state / lookup,Naive,Student,,,S1:existing,value/rank,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q199,Which floors allow food and which don't?,"Documents, compliance & institutional knowledge",Naive,Student,,,graph:metadata,graph answer,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q200,My laptop died - where are the loan lockers for chargers?,Wayfinding & entity resolution,Naive,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q201,Are the accessible study carrels on level 1 available this afternoon?,Accessibility,Naive,Student,,,S2:booking,event-list/value,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q202,What's the busiest hour in the building on weekdays?,Occupancy & space utilisation,Intermediate,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q203,"Is tap water free somewhere, or do I have to buy bottles?",Water & waste,Naive,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q204,Who do I tell that the toilet on level 2 has been out of order for three days?,"Maintenance, tickets & complaints",Naive,Student,,,docs:kb,document answer,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q205,Can I get a locker for the whole semester?,"Documents, compliance & institutional knowledge",Naive,Student,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q206,It's my first day - what do I need to know about this building?,Cross-domain / open-ended reasoning,Naive,New starter,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q207,"How do I get a building pass, and which doors will it open?","Documents, compliance & institutional knowledge",Naive,New starter,,,pillar:predict;compute:route;docs:kb,forecast+CI+skill,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q208,Where does my team sit? I'm joining the data science group.,Wayfinding & entity resolution,Naive,New starter,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q209,"What's the desk booking system, and do I need to book every day?","Documents, compliance & institutional knowledge",Naive,New starter,,,S2:booking,event-list/value,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q210,Which entrance is open before 7am?,"Documents, compliance & institutional knowledge",Naive,New starter,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q211,Where do people eat lunch when the cafe is full?,Occupancy & space utilisation,Naive,New starter,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q212,Is there a map of the building I can keep on my phone?,"Documents, compliance & institutional knowledge",Naive,New starter,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q213,What's the fire assembly point for this building?,"Safety, security & emergency",Naive,New starter,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q214,"Who's my floor's first aider, and where do they sit?","Safety, security & emergency",Naive,New starter,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q215,Are we allowed to adjust the radiators ourselves?,"Documents, compliance & institutional knowledge",Naive,New starter,,,docs:kb,document answer,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q216,Is the building pushchair-friendly from the car park?,Accessibility,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q217,Are there any hazards I should watch with a toddler in the atrium?,"Safety, security & emergency",Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q218,Is there a family room for the open day on Saturday?,Events & scheduling,Naive,Visitor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q219,"Where's the loading bay, and is it free right now?",Current state / lookup,Naive,Delivery driver,,,S2:booking,event-list/value,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q220,What's the height limit on the service entrance?,"Documents, compliance & institutional knowledge",Naive,Delivery driver,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q221,Who signs for deliveries after 6pm?,"Documents, compliance & institutional knowledge",Naive,Delivery driver,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q222,"I'm delivering a server rack - is the goods lift working, and what are its dimensions?",Wayfinding & entity resolution,Intermediate,Delivery driver,,,S1:new-modality,value/rank,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q223,"Which door do contractors use to sign in, and do I need an induction?","Documents, compliance & institutional knowledge",Naive,Contractor,,,S2:access,event-list/aggregate,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q224,Where can I isolate the water supply for the second-floor toilets?,Wayfinding & entity resolution,Expert,Contractor,,,cross-domain,synthesis,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
Q225,Is there a permit-to-work requirement for hot works in the plant room?,"Documents, compliance & institutional knowledge",Expert,Contractor,,,docs:kb;S1:existing,document answer,auto-classified V5-T03 (static),v5_synthetic_bank,,,,,,,,,,
