qid,personas,stage,question,level,level_name,latent_level,latent_level_name,gap_score,n_new,difficulty,answer_basis,answerability,why,latent_why,architecture,pipeline_stages,data_sources
q9e61c3c1a0db,Student/Researchers/Academics,4,Can you maintain a stable tempereature?,1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,building-data,requires_extension,Capability-style yes/no; no human causal or trade-off reasoning needed.,"Maintaining stability needs closed-loop HVAC control, live temp feedback and setpoint monitoring.",LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; forecasting; RBAC; control loop; [NEW] BMS HVAC write-back/control API (external API); [NEW] live temperature streams for floors 0-4 (new sensor feed if building-wide),dialogue -> intent classification(control/capability) -> clarify target zone and setpoint -> ontology query -> time-series retrieval -> stability/forecast analytics -> [NEW] BMS control API setpoint loop -> monitor/alert -> response,building ontology; floor 5 temperature time-series; HVAC zoning capability KB; [NEW] live temperature streams floors 0-4; [NEW] BMS HVAC control API
qbe05f47af945,Student/Researchers/Academics,3,Can you turn on the projector?,1,Factual Recall,6,Meta / Strategic Reasoning,5,1,14,building-data,requires_extension,"Direct binary action/capability request; single projector state, clear, no human reasoning needed.","Needs room-device lookup plus AV control/write-back, RBAC and verification; projector integration is not loaded.",LangGraph control intent; ontology/knowledge graph; RBAC; control service; [NEW] AV/projector control API (new data source); [NEW] projector device/control point added to ontology+KB,dialogue -> control intent -> resolve current room -> ontology query for projector -> RBAC check -> [NEW] AV control write-back -> verify state -> response,building ontology; conversation/location context; [NEW] AV/projector state and control API; [NEW] projector control point in ontology
q5b2b97950551,Student/Researchers/Academics,3,Can you reduce noise in this workpace?,4,Causal Diagnosis,6,Meta / Strategic Reasoning,2,2,18,building-data,requires_extension,"Reducing noise needs identifying source and mitigation path; causal answer, high uncertainty, moderate ambiguity.","Requires noise sensing, source diagnosis, controllable mitigations, RBAC, actuation and verification; core data/control are missing.","LangGraph control intent; ontology/knowledge graph; floor-plan/spatial reasoning; analytics sandbox; control service; report intake/alert; [NEW] noise/sound-level sensor feed (new sensor feed, add to ontology); [NEW] acoustic/HVAC/notification control write-back API (new data source/control)",dialogue -> control intent -> resolve workspace -> [NEW] retrieve noise levels -> diagnose source -> select mitigation -> RBAC/safety check -> [NEW] actuate/notify/report -> verify noise reduction -> response,building ontology; floor plans; [NEW] sound-level time-series; [NEW] noise-source metadata; [NEW] controllable acoustic/HVAC/notification API
qc5578b43dab6,Student/Researchers/Academics,1,Can you optimize energy usage?,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,5,22,building-data,requires_extension,"Optimization requires balancing energy, comfort, occupancy and controls under an ambiguous objective.","Requires cross-domain optimization, forecasting and closed-loop actuation; energy, occupancy and control write-back are missing.","LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; forecasting; visualisation; control intent; [NEW] energy metering feed (new data source, add to ontology); [NEW] occupancy sensing feed (new data source, add to ontology); [NEW] weather API (external API); [NEW] tariff/carbon API (external API); [NEW] BMS write-back/control API (new data source/API, add control points to ontology)",dialogue -> intent classification -> objective clarification -> ontology query -> [NEW] energy/occupancy/weather/tariff retrieval -> forecasting/optimization -> control-plan validation -> [NEW] BMS actuation -> monitoring -> response,building ontology; floor 5 temperature/CO2/humidity streams; [NEW] energy meter time-series; [NEW] occupancy time-series; [NEW] weather feed; [NEW] tariff/carbon feed; [NEW] BMS control endpoint/status logs
q8a68c08eb576,Student/Researchers/Academics,1,Can you reduce energy usage now?,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,4,21,building-data,requires_extension,"Immediate reduction needs selecting controllable actions while preserving comfort, IAQ and operational constraints.","Needs real-time optimization plus control-loop actuation; energy, occupancy and BMS write-back are missing.","LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; forecasting; RBAC/control intent; response cache; [NEW] energy metering feed (new data source, add to ontology); [NEW] occupancy sensing feed (new data source, add to ontology); [NEW] controllable HVAC/lighting/plug-load points (add to ontology); [NEW] BMS write-back/control API (new data source/API)",dialogue -> intent classification -> RBAC check -> objective/constraint resolution -> ontology query -> [NEW] energy/occupancy/control-state retrieval -> quick optimization -> safety validation -> [NEW] BMS actuation -> monitor effects -> response,building ontology; floor 5 temperature/CO2/humidity streams; [NEW] real-time energy meter data; [NEW] occupancy data; [NEW] controllable asset registry/control points; [NEW] BMS write-back/status logs
qe667e2f71f24,Student/Researchers/Academics,1,Can you improve air circulation?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,2,17,building-data,requires_extension,Needs selecting a ventilation action; answer is derived with moderate uncertainty and ambiguous 'improve'.,"Requires HVAC zone resolution, ventilation assessment, BMS write-back and verification control loop.",LangGraph control; ontology/knowledge graph; time-series store; analytics sandbox; capability KB; RBAC; [NEW] HVAC fan/damper/airflow telemetry (new data source; add to ontology); [NEW] BMS HVAC write-back/control API (new data source; add actuator points to ontology),dialogue -> control intent -> resolve room/HVAC zone -> read temp/CO2/humidity -> assess ventilation -> plan safe adjustment -> [NEW] BMS write-back -> monitor/verify -> response,building ontology; HVAC zoning KB; live floor-5 temp/CO2/humidity streams; [NEW] fan/damper/airflow status/control feed; [NEW] BMS write-back API; [NEW] live temp/CO2/humidity streams floors 0-4 if current room is off floor 5
q069b52debea7,Student/Researchers/Academics,1,Can you lower the temperature a bit?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,2,17,building-data,requires_extension,Action needs a safe setpoint delta from ambiguous 'a bit' and current room context.,Requires guarded HVAC setpoint write-back and monitoring; physical BMS control is not wired.,LangGraph control; ontology/knowledge graph; time-series store; RBAC; analytics guardrails; [NEW] BMS HVAC setpoint write-back/control API (new data source; add actuator/setpoint points to ontology),dialogue -> control intent -> resolve room/HVAC zone -> permission and comfort checks -> read current temp -> compute small setpoint decrease -> [NEW] send BMS command -> monitor/verify -> response,building ontology; HVAC zoning KB; live floor-5 temperature stream; [NEW] BMS HVAC setpoint/control API; [NEW] actuator/setpoint metadata in ontology; [NEW] live temperature streams floors 0-4 if current room is off floor 5
q67e2d24ea93e,Student/Researchers/Academics,1,Can you reduce the noise level?,1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,building-data,requires_extension,"Simple clear actuation request; human only identifies desired lower noise, no analysis.",Requires missing acoustic sensing plus source selection and BMS/control-loop actuation.,LangGraph orchestrator/control intent; ontology/knowledge graph; floor-plan/spatial reasoning; analytics sandbox; [NEW] acoustic/noise sensor feed (new sensor feed); [NEW] noise-control/BMS write-back API (new external API/control integration); [NEW] acoustic assets/control points added to ontology + capability KB,dialogue -> control intent -> resolve current room -> ontology/spatial query -> [NEW] read noise level/source -> choose safe mitigation -> RBAC/safety check -> [NEW] BMS/acoustic actuation -> verify dBA -> response,building ontology; floor plans; [NEW] room dBA/noise time-series (new sensor feed); [NEW] controllable HVAC/acoustic control points (add to ontology + control API)
q26278440979a,Student/Researchers/Academics,1,Can you increase the brightness?,1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,building-data,requires_extension,Simple clear lighting actuation request; no explanation or diagnosis required.,Brightness control needs absent lux sensing/lighting controls and closed-loop actuation.,LangGraph orchestrator/control intent; ontology/knowledge graph; floor-plan/spatial reasoning; [NEW] illuminance sensor feed (new sensor feed); [NEW] lighting fixtures/control points added to ontology + capability KB; [NEW] lighting-control/BMS write-back API (new external API/control integration),dialogue -> control intent -> resolve current room -> ontology/spatial query lighting zone -> [NEW] read lux/control state -> compute safe increase -> RBAC/safety check -> [NEW] lighting actuation -> verify lux -> response,building ontology; floor plans; [NEW] illuminance/lux time-series (new sensor feed); [NEW] lighting fixture and dimmer control points (add to ontology + control API)
q0e833eaec56b,Student/Researchers/Academics,1,can you make the room cooler?,1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,building-data,requires_extension,Simple clear comfort actuation request to lower temperature; no human analysis required.,"Needs room-temp lookup, HVAC zone mapping, safe setpoint change, missing BMS write-back and verification.",LangGraph orchestrator/control intent; ontology/knowledge graph; time-series store; analytics sandbox; capability KB HVAC zoning; [NEW] HVAC setpoint/control points added to ontology + capability KB; [NEW] BMS HVAC write-back/control API (new external API/control integration); [NEW] live streams for floors 0-4 if current room is not on floor 5 (new sensor feed),dialogue -> control intent -> resolve current room -> ontology query HVAC zone/temp point -> read current temp -> compute safe lower setpoint -> RBAC/safety check -> [NEW] BMS write-back -> monitor verification -> response,building ontology; capability KB HVAC zoning; floor-5 live temperature streams; [NEW] HVAC setpoint/control API; [NEW] floor 0-4 live temperature streams if needed
