qid,personas,stage,question,level,level_name,latent_level,latent_level_name,gap_score,n_new,difficulty,answer_basis,answerability,why,latent_why,architecture,pipeline_stages,data_sources,new_items_str
qf90cd047f28e,Student/Researchers/Academics,3,Can you monitor energy usage in this area?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Capability yes/no for area energy monitoring; single-fact intent.,Energy monitoring needs missing meter time-series plus area aggregation/visualisation.,LangGraph orchestrator; ontology/knowledge graph; floor-plan/spatial reasoning; time-series store; analytics sandbox; visualisation; [NEW] energy submetering feed (new data source); [NEW] energy meter/circuit-to-area mapping (add to ontology+KB),dialogue -> resolve area/co-reference -> ontology/spatial query -> [NEW] energy meter discovery -> [NEW] time-series retrieval -> aggregation/visualisation -> response,building ontology; floor plans; [NEW] area energy meter time-series; [NEW] meter/circuit-to-area mapping,Energy metering; Other / niche
q92d293146c6d,Student/Researchers/Academics,3,Can you detect equipment failure?,1,Factual Recall,4,Causal Diagnosis,3,4,13,building-data,requires_extension,Capability yes/no about failure detection; clear single-fact request.,Failure detection needs equipment telemetry and anomaly/fault analytics beyond env sensors.,LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox/anomaly detection; alert/report intake; visualisation; [NEW] equipment telemetry/BACnet alarms feed (new data source); [NEW] fault labels/CMMS maintenance logs (new data source + add to ontology/KB),dialogue -> capability check -> ontology equipment query -> time-series retrieval -> [NEW] alarm/telemetry ingestion -> anomaly/fault analytics -> alert/report -> response,building ontology/device hierarchy; live temp/CO2/humidity floor5; [NEW] equipment status/control point time-series; [NEW] BMS fault/alarm logs; [NEW] CMMS maintenance history,BMS actuation / write-back; Equipment condition monitoring; Maintenance / CMMS records; Other / niche
q4aca900fcb63,Student/Researchers/Academics,3,Can you detect people in stairwell?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Capability check asking one yes/no fact: whether stairwell people detection exists.,Requires people-detection/event feed mapped to stairwell spaces; occupancy modality absent.,"ontology/knowledge graph; floor-plan/spatial reasoning; analytics sandbox; alert service; [NEW] people-detection/occupancy sensor feed (PIR/thermal/CCTV, new data source; add to ontology)",dialogue -> capability intent -> spatial query for stairwells -> ontology query sensors -> [NEW] people-detection retrieval -> event detection -> response,building ontology; floor plans; [NEW] stairwell occupancy/people-detection event stream (new sensor feed; add to ontology),Occupancy sensing; Other / niche
q923dc94a2578,Student/Researchers/Academics,2,Can water meter track daily usage?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Yes/no capability check with a clear single fact if water-meter metadata is known.,Daily usage needs water-meter time-series ingestion and daily aggregation; no water feed exists.,ontology/knowledge graph; time-series store; analytics sandbox; visualisation; [NEW] water meter/flow sensor feed (new data source); [NEW] water-meter classes/points added to ontology + capability KB,dialogue -> intent classification -> ontology capability check -> [NEW] water meter feed retrieval -> daily usage aggregation -> response,building ontology; [NEW] water meter metadata in ontology/capability KB; [NEW] water meter time-series feed,Water metering
q1c3aea027056,Student/Researchers/Academics,2,Can you monitor PM10 regularly?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Capability/action check for one pollutant; yes/no with simple monitoring setup.,Recurring PM10 monitoring needs new particulate stream plus time-series ingest and threshold/alert analytics.,LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; alert service; visualisation; [NEW] PM10 sensor feed (new data source; add PM10 points to ontology+KB),dialogue -> capability/control intent -> ontology query -> [NEW] PM10 stream ingestion -> scheduled monitoring -> threshold/stat analytics -> alert/dashboard/report -> response,building ontology; [NEW] PM10 particulate sensor time-series,Extended IAQ (PM/VOC/NO2 etc.)
q332c74730d8d,Student/Researchers/Academics,1,Can you alert maintenance issues?,1,Factual Recall,4,Causal Diagnosis,3,0,9,building-data,full,Capability check about maintenance alerts; clear yes/no with short scope explanation.,"Alerts use live telemetry, thresholds, anomaly checks and report intake rather than a simple lookup.",LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; alert intent; report intake Postgres; visualisation; RBAC/response formatting,dialogue -> intent classification -> ontology query -> time-series retrieval/report intake -> threshold/anomaly checks -> create alert/ticket -> notify/respond,building ontology; floor 5 live temperature/CO2/humidity time-series; report-intake Postgres; capability KB,
q0951a1deb895,Student/Researchers/Academics,1,CAn you monitor noise levels?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Yes/no capability check for a clear modality; single-fact surface answer.,"Noise modality absent; real monitoring needs dBA sensors, time-series ingestion and threshold/alert analytics.",ontology/knowledge graph; time-series store; analytics sandbox; alert service; visualisation; [NEW] noise/acoustic sensor feed (new data source/sensor feed + add to ontology); [NEW] noise threshold policy metadata (add to ontology+KB),dialogue -> capability intent -> ontology query -> [NEW] noise sensor ingestion/retrieval -> threshold/trend analytics -> visualisation/response,building ontology; [NEW] noise level time-series from acoustic sensors; [NEW] acoustic sensor metadata/thresholds added to ontology+KB,Noise / acoustic sensing
q56136826b275,Student/Researchers/Academics,1,Can you detect fire emergencies/,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Capability-style yes/no question with clear emergency type.,Requires new live fire/smoke/heat alarm feeds plus event/threshold analytics and alerting.,"LangGraph orchestrator; ontology/knowledge graph; capability KB; alerting; analytics sandbox; [NEW] fire alarm panel, smoke and heat detector event feed (new data source; add fire-safety points to ontology)",dialogue -> intent classification -> capability/ontology check -> [NEW] fire alarm event retrieval -> threshold/alarm analytics -> alerting -> response,building ontology; capability KB fire-safety facts; [NEW] fire alarm/smoke/heat detector event feed,Calendar / room-booking API; Other / niche
q66c76195d331,IT/Data Scientists; Building Owners/Property Managers,4,Does the system suggest ways to lower waste?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Yes/no capability check about waste-reduction recommendations.,"Data-driven waste advice needs waste measurements, trend/anomaly analytics and recommendation generation; waste is not instrumented.",LangGraph recommend intent; ontology/knowledge graph; analytics sandbox; visualisation; [NEW] waste collection/weight feed via new data source; [NEW] waste stream/bin classes added to ontology and capability KB,dialogue -> capability check -> ontology query -> [NEW] waste data ingestion -> trend/anomaly analytics -> recommendation generation -> response,building ontology; capability KB; [NEW] waste collection logs or bin-weight time-series via new data source; [NEW] waste taxonomy added to ontology and KB,Waste / recycling
qa318904f18aa,IT/Data Scientists; Building Owners/Property Managers,4,Can we track energy trends on a dashboard?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Asks whether an energy-trend dashboard capability exists.,"Dashboarding exists, but real energy trends need new energy meter streams plus time-series aggregation and trend analytics.",ontology/knowledge graph; time-series store; analytics sandbox; visualisation/dashboard; [NEW] energy submetering feed via new data source; [NEW] energy meter points added to ontology,dialogue -> capability check -> ontology query -> [NEW] energy meter ingestion -> trend aggregation -> dashboard visualisation -> response,building ontology; [NEW] electricity/energy meter time-series via new data source; [NEW] meter metadata added to ontology,Energy metering; Other / niche
qffb7d3e47b02,IT/Data Scientists; Building Owners/Property Managers,4,What alerts trigger when standby loads are high?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,"Asks for alert rules triggered by one condition; a clear lookup, not an explanation.","Standby-load alerts need energy streams, off-hours baselines/threshold analytics, and alert-rule evaluation.",ontology/knowledge graph; time-series store; analytics sandbox; alerting; visualisation; [NEW] energy submetering/standby-load feed (new data source); [NEW] standby-load alert rules (add to ontology+KB),dialogue -> intent classification -> ontology query -> [NEW] energy retrieval -> standby baseline/threshold analytics -> alert rule evaluation -> response,building ontology; [NEW] energy meter time-series; [NEW] standby-load alert configuration/rules,Energy metering; Other / niche
q2c21f0d90270,IT/Data Scientists; Building Owners/Property Managers,4,Do light dim automatically when rooms are empty?,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,Yes/no automation capability; clear single-fact answer with no conceptual ambiguity.,Needs room occupancy plus lighting dimming/control logs and rules; current bldg lacks lighting/occupancy feeds.,ontology/knowledge graph; time-series store; analytics sandbox; [NEW] occupancy sensor feed (new data source; add to ontology); [NEW] lighting dimming/control event feed (new data source; add to ontology); [NEW] lighting control rules/schedules (add to ontology+capability KB),dialogue -> intent classification -> ontology query -> [NEW] retrieve control rules/occupancy/lighting states -> analytics(vacancy-dimming correlation) -> response,building ontology; [NEW] lighting control rules/schedules; [NEW] occupancy time-series; [NEW] lighting dimming/control event time-series,Calendar / room-booking API; Lighting sensing/control; Occupancy sensing
