PID,Roles,Stage,Timestamp,Question,domain_l1,query_type_l2,intent,temporal,spatial,complexity
P64,IT/Data Scientists,3,12/04/2026 15:32,Does the Vibration sensor monitor the server racks to detect cooling fan failures before they overheat?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,12/04/2026 15:32,"If VOC levels spike during the morning cleaning shift, does the Fan Speed increase automatically to clear the air?",AIR_QUALITY,ANOMALY,DIAGNOSTIC,STATIC,UNSPECIFIED,MULTI_STEP
P64,IT/Data Scientists,3,12/04/2026 15:32,"How does the Occupancy sensor handle a ""Ghost Meeting"" (where a room is booked but the door sensor never opened)?",SECURITY,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,3,12/04/2026 15:32,"Could the Noise Events sensor identify which desk clusters are too loud for ""Deep Work"" zones?",WELLBEING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,12/04/2026 15:32,"If the Lux level is high near the windows, can the desks in the center of the room stay dimmer to save energy?",ENERGY,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,3,12/04/2026 15:32,"Can the building detect a ""productivity dip"" by correlating high CO2 with low Motion (PIR) in the afternoon?",AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:30,"Can ""Vibration"" sensors tell if a pump is starting to wear out?",MAINTENANCE,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:30,"How does ""Barometric Pressure"" help predict incoming storms?",AIR_QUALITY,STATUS,PREDICTIVE,PREDICTIVE,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:30,"What happens to the ""Boiler Status"" during the summer months?",OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Does ""Fan Speed"" increase automatically when the air feels stuffy?",AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Why is ""Supply Air Temp"" different from the actual room temperature?",THERMAL,DIAGNOSTIC,DIAGNOSTIC,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"What is the ideal ""Thermostat Setpoint"" for maximum productivity?",THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Can a ""Water Meter"" detect a tiny leak behind a wall?",ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Why does the ""Power Factor"" matter for the building’s electricity bill?",ENERGY,DIAGNOSTIC,DIAGNOSTIC,STATIC,BUILDING,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"What ""Noise Events"" trigger a notification to the building manager?",WELLBEING,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Can the ""Glare Index"" tell if the sun is reflecting off my computer screen?",LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Does ""Lux"" level change automatically based on the time of day?",LIGHTING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Will a ""Door Sensor"" alert security if a fire exit is propped open?",SAFETY,ANOMALY,DIAGNOSTIC,STATIC,UNSPECIFIED,MULTI_STEP
P64,IT/Data Scientists,2,12/04/2026 15:29,How does the building distinguish between one person and five people without a camera?,SECURITY,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Does ""Motion (PIR)"" sensing work if I’m sitting perfectly still at my desk?",OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Can ""Occupancy"" sensors help me find a quiet place to work?",OCCUPANCY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"How does ""Ozone"" get inside a building if it’s usually in the atmosphere?",AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Is ""PM2.5"" more dangerous than ""PM10"" for people with asthma?",AIR_QUALITY,ANOMALY,DIAGNOSTIC,STATIC,UNSPECIFIED,MULTI_STEP
P64,IT/Data Scientists,2,12/04/2026 15:29,"What specific items in an office usually release ""VOC"" gases?",AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"Can the ""CO2"" sensor detect if a meeting room is getting too crowded?",AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,2,12/04/2026 15:29,"How does ""Relative Humidity"" affect how warm the room feels to me?",AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,1,12/04/2026 15:28,Can we dim the south-side lights by 20% without anyone noticing?,LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,12/04/2026 15:27,Which HVAC unit is vibrating slightly out of rhythm?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,12/04/2026 15:27,Who is looking for a desk but can't find one?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,12/04/2026 15:27,Is the air quality dipping in Meeting Room B before people start feeling sluggish?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,1,12/04/2026 15:27,Where is the 'ghost' energy being pulled from right now,ENERGY,STATUS,INFORMATIONAL,REALTIME,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,4,11/04/2026 14:23,Could escalators switch to standby when corridors are empty?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,4,11/04/2026 14:23,How could real-time occupancy data reduce lift wait times during peak hours?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,4,11/04/2026 14:23,What cross-system correlations could reveal hidden inefficiencies or comfort issues?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,4,11/04/2026 14:23,"Think about seasonal changes — pollen in spring, dry air in winter. How could the building respond?",AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P64,IT/Data Scientists,4,11/04/2026 14:23,"If CO₂ rises in a meeting room, what should the building do automatically?",AIR_QUALITY,STATUS,PRESCRIPTIVE,STATIC,BUILDING,LOOKUP
P64,IT/Data Scientists,4,11/04/2026 14:22,What information would help reduce glare for people working on screens near windows?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,4,11/04/2026 14:22,How could daylight be balanced with artificial lighting to save energy while keeping comfort?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,4,11/04/2026 14:22,Think about how personal comfort varies — could zones adapt to individual preferences?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,4,11/04/2026 14:22,Set smart alerts when standby loads exceed a threshold so action can be taken early.,ENERGY,ANOMALY,DIAGNOSTIC,STATIC,UNSPECIFIED,MULTI_STEP
P64,IT/Data Scientists,4,11/04/2026 14:22,How could sensors track biodiversity indicators like bird or insect activity on green roofs?,SUSTAINABILITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:21,What could unusual vibration pattern indicate,MAINTENANCE,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:21,Consider that the roof collects rainwater — what would you want to know about water levels or usage?,WATER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:21,WHy Structural Vibration Needs,MAINTENANCE,DIAGNOSTIC,DIAGNOSTIC,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:21,What HVAC does,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:21,is electric cars better than petrol/disel/octane,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:19,do they produce oxygens,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:19,is indoor plants good,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:19,Will it do something bad to our health that not supposed to be happen,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:19,What it Can do to Health,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:19,Is Cafe Break Essential,INFO_REQUEST,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:18,How to find security bottlenecks,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:18,How to keep server room cool,THERMAL,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:18,why meeting room need to be speerate,WAYFINDING,DIAGNOSTIC,DIAGNOSTIC,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:18,why open place is preffered over locked,SECURITY,DIAGNOSTIC,DIAGNOSTIC,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,3,11/04/2026 14:17,What height should a stairs be,OTHER,STATUS,PRESCRIPTIVE,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:15,does it Contains VitD,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:15,is ambident light goood,LIGHTING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:15,What is Short Circuit,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:15,What Is Voltage Drop,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:15,What High VOltage does,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:14,how aqi is measured,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:14,How Fan Speed Works,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:14,Why Flow Rate Is Measured,OTHER,DIAGNOSTIC,DIAGNOSTIC,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:14,Is High DB harmful,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:13,Why I need to measure light or dim Place,LIGHTING,DIAGNOSTIC,DIAGNOSTIC,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:13,auto window close if electricity goes?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:13,How People Counter Works Theres no camera,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:13,Is NO2 Dangeorous For Humans,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:12,What if ozone layer vanished,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:12,What PM10 causes,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:12,what PM2.5 can cuase,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:12,What VOC gases do to our everydays life,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:11,Is CO2 Harmful,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:11,How Relative Humidity Is Measured,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,2,11/04/2026 14:10,How The Temperature Sensor measures,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:10,How AI Read Texts From Images,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:10,What is Data Analysis,PRIVACY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:09,If we drop a chicken from the roof will it survive,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:09,How Potato Chips Are Made,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:08,How to Purify Air,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:08,Is Eye And Camera mechanism same,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:08,How AC cools the room,THERMAL,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:08,How to fix a phone microphone after dropping to water,WATER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:07,How to make a juice,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:07,How AI training is done,WEATHER_OUTDOOR,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:07,Why Ram Price is increasing,OTHER,DIAGNOSTIC,DIAGNOSTIC,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:07,how weather app predicts weather,WEATHER_OUTDOOR,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:06,What is the Unit of resistance,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:06,How Mobile Phone works,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P64,IT/Data Scientists,1,11/04/2026 14:06,what is a AI,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:21,"Would showing a ""Health Score"" (Air + Light + Noise) on a screen in the lobby make people feel more comfortable coming into the office?",THERMAL,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:21,"If an occupant hits a ""Too Cold"" button, how quickly does the system respond, and does it learn that person's preference for next time?",THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:20,Is the garden being watered even when the forecast predicts heavy rain in two hours?,WATER,STATUS,PREDICTIVE,PREDICTIVE,UNSPECIFIED,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:20,"How many degrees cooler is the air near the ""Green Roof"" compared to the asphalt parking lot?",THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P68,IT/Data Scientists,4,12/04/2026 15:20,What data do we need to prove that recycled greywater is treated well enough for toilet flushing?,WATER,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:20,"If water flow is detected for 2 hours straight in a bathroom at night, can the system automatically shut off that valve?",WATER,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:20,"Could sensors detect ""flat spots"" or friction in escalators to reduce the energy needed to move the belt?",ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:20,"Can the lifts ""learn"" that the cafeteria floor is the priority destination at exactly 12:05 PM?",INFO_REQUEST,CAPABILITY,INFORMATIONAL,STATIC,FLOOR,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:20,"In open-plan offices, could ""pink noise"" be automatically adjusted based on how loud the ambient chatter is?",WELLBEING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:20,"Can pressure sensors tell us exactly when an air filter is clogged, rather than just changing it every six months regardless of need?",AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:19,Do VOC levels spike specifically after the night-shift cleaning crew uses certain products?,AIR_QUALITY,ANOMALY,DIAGNOSTIC,STATIC,UNSPECIFIED,MULTI_STEP
P68,IT/Data Scientists,4,12/04/2026 15:19,"Does CO2 spike in meeting rooms at 2:00 PM, and is that why everyone feels tired?",AIR_QUALITY,ANOMALY,DIAGNOSTIC,STATIC,ROOM,MULTI_STEP
P68,IT/Data Scientists,4,12/04/2026 15:19,"When automated blinds close to stop glare, how do we ensure occupants don't feel ""boxed in"" from the outdoors?",SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:19,Could internal lights mimic the color temperature of the sun to improve staff focus and sleep quality?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:19,"Should the building's target temperature shift slightly based on what people are wearing (e.g., higher in summer, lower in winter) to save energy?",ENERGY,STATUS,PRESCRIPTIVE,STATIC,BUILDING,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:19,"How can we use heat maps to identify if ""cold spots"" are caused by poor window insulation versus HVAC imbalances?",AIR_QUALITY,COMPARISON,INFORMATIONAL,STATIC,UNSPECIFIED,MULTI_STEP
P68,IT/Data Scientists,4,12/04/2026 15:19,Can we use vibration data from fans to predict a motor failure before it spikes energy use?,ENERGY,CAPABILITY,PREDICTIVE,PREDICTIVE,UNSPECIFIED,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:19,"Which specific appliances or server racks are contributing most to the ""standby"" energy drain?",ENERGY,COMPARISON,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P68,IT/Data Scientists,4,12/04/2026 15:19,"Does energy consumption actually drop when occupancy sensors show the building is 80% empty, or is the HVAC ""blind"" to real-time usage?3",ENERGY,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P68,IT/Data Scientists,4,12/04/2026 15:19,"What is the absolute minimum energy the building uses at 3:00 AM, and why isn't it lower?",ENERGY,DIAGNOSTIC,DIAGNOSTIC,STATIC,BUILDING,LOOKUP
P68,IT/Data Scientists,3,12/04/2026 15:16,How many liters of water are saved annually by the building promoting stair usage over lift usage for travel between just two floors?,WATER,STATUS,INFORMATIONAL,STATIC,BUILDING,AGGREGATION
P68,IT/Data Scientists,3,12/04/2026 15:16,Do the pressure differential sensors confirm that the stairwell is pressurized enough to prevent smoke entry during a fire test?,SAFETY,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P68,IT/Data Scientists,3,12/04/2026 15:16,"Can the motion sensors ""predict"" your path and illuminate the next 3 lights in the corridor before you actually reach them?",LIGHTING,CAPABILITY,PREDICTIVE,PREDICTIVE,UNSPECIFIED,LOOKUP
